,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,longitude,latitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,votes,cost_per_person,rating_weighted,cuisine_count,online_delivery,table_booking,price_category,success
410,17582682,Thai Paradise,216,Pocatello,"140 S. Main, Pocatello, ID 83204",Pocatello,"Pocatello, Pocatello",-112.450106,42.861871,"Desserts, Thai",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,162,12.5,18.84687574298502,2,0,0,Budget,0
411,17582669,The Bridge,216,Pocatello,"815 S 1st Street, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4413856,42.8585987,New American,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,144,20.0,17.916241472714066,1,0,0,Budget,0
413,17582546,El Herradero,216,Pocatello,"123 Jefferson Ave, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4419,42.8774,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,365,5.0,24.2007966669456,1,0,0,Budget,1
414,17629582,Barrett Junction Cafe,216,Potrero,"1020 Barrett Lake Rd, Dulzura, CA 91917",Potrero,"Potrero, Potrero",-116.704731,32.613431,"American, BBQ, Burger",25,Dollar($),No,No,No,No,2,3.3,Orange,Average,9,12.5,7.598530806880351,3,0,0,Budget,0
415,17211719,Blue Point Grill,216,Princeton,"258 Nassau St, Princeton, NJ 08542",Princeton,"Princeton, Princeton",-74.651139,40.352385,Seafood,70,Dollar($),No,No,No,No,4,4.0,Green,Very Good,542,35.0,25.18843727973574,1,0,0,Budget,1
416,17144717,Giovanni's Shrimp Truck,216,Rest of Hawaii,"56-505 Kamehameha Hwy, Kahuku, HI 96731",Kahuku,"Kahuku, Rest of Hawaii",-157.948486,21.677078,Seafood,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,691,12.5,29.42813680027951,1,0,0,Budget,1
417,17143970,Kona Brewing Company,216,Rest of Hawaii,"75-5629 Kuakini Highway, Kailua Kona, HI 96740",Kailua Kona,"Kailua Kona, Rest of Hawaii",-155.997362,19.642752,"American, Pizza, Bar Food",35,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,764,17.5,31.20741641898472,3,0,0,Budget,1
418,17142698,Leonard's Bakery,216,Rest of Hawaii,"933 Kapahulu Ave, Honolulu, HI 96816",Kaimuki,"Kaimuki, Rest of Hawaii",-157.813432,21.284586,Unknown,10,Dollar($),No,No,No,No,1,4.7,Dark Green,Excellent,707,5.0,30.843487240360485,1,0,0,Budget,1
419,17144991,Coconuts Fish Cafe,216,Rest of Hawaii,"1279 S Kihei Road, Kihei, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.455284,20.748838,Seafood,30,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,487,15.0,27.856419326339164,1,0,0,Budget,1
420,17142519,Kihei Caffe,216,Rest of Hawaii,"1945 S Kihei Road, Kihei, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.451847,20.731487,"American, Hawaiian",10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,695,5.0,29.45407347150489,2,0,0,Budget,1
421,17145408,Monkeypod Kitchen by Merriman,216,Rest of Hawaii,"10 Wailea Gateway Place, Unit B-201 Kihei, Hawaii, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.4309473,20.6883746,Burger,40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,485,20.0,25.982076220382073,1,0,0,Budget,1
422,17143336,Sansei Seafood Restaurant & Sushi Bar,216,Rest of Hawaii,"1881 S Kihei Rd, Kihei, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.452556,20.733554,"Japanese, Seafood, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,807,20.0,28.1171606457886,3,0,0,Budget,1
423,17145077,Star Noodle,216,Rest of Hawaii,"286 Kupuohi St, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.674835,20.885226,Asian,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,723,5.0,30.29004040497429,1,0,0,Budget,1
424,17141447,Aloha Mixed Plate,216,Rest of Hawaii,"1285 Front St, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.684967,20.886564,"Asian, Breakfast, Hawaiian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,874,5.0,28.45174032270198,3,0,0,Budget,1
425,17142096,Gazebo,216,Rest of Hawaii,"5315 Lower Honoapiilani Rd, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.667037,20.992316,"Breakfast, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,552,12.5,27.787575206698275,2,0,0,Budget,1
426,17142297,Hula Grill,216,Rest of Hawaii,"2435 Kaanapali Pkwy, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.693821,20.921347,"Hawaiian, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,1056,20.0,29.94171693924202,3,0,0,Budget,1
427,17142535,Kimo's,216,Rest of Hawaii,"845 Front St, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.680666,20.876127,"Hawaiian, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,707,20.0,28.218509602882992,3,0,0,Budget,1
428,17142792,Mama's Fish House,216,Rest of Hawaii,"799 Poho Pl, Paia, HI 96779",Paia,"Paia, Rest of Hawaii",-156.366445,20.929622,"Hawaiian, Seafood",70,Dollar($),No,No,No,No,4,4.9,Dark Green,Excellent,1343,35.0,35.29668705330717,2,0,0,Budget,1
429,17145495,Marukame Udon,216,Rest of Hawaii,"2310 Kuhio Avenue, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.825979,21.279476,Japanese,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,602,5.0,31.369394263963212,1,0,0,Budget,1
430,17143950,Yard House,216,Rest of Hawaii,"226 Lewers St, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.8312476,21.2794952,"American, Asian, Burger",40,Dollar($),No,No,No,No,3,4.6,Dark Green,Excellent,1078,20.0,32.12543384018742,3,0,0,Budget,1
431,17142747,Lulu's Waikiki,216,Rest of Hawaii,"2586 Kalakaua Ave, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.822716,21.271826,American,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,232,12.5,21.25904996890623,1,0,0,Budget,0
432,17141990,Duke's Waikiki,216,Rest of Hawaii,"2335 Kalakaua Ave, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.827196,21.277583,"Hawaiian, Seafood, Steak",70,Dollar($),No,No,No,No,4,4.4,Green,Very Good,1492,35.0,32.15758830917244,3,0,0,Budget,1
433,17144732,Eggs 'n Things,216,Rest of Hawaii,"343 Saratoga Road, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.831538,21.280663,Breakfast,10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,535,5.0,25.136536644283208,1,0,0,Budget,1
434,17143282,Roy's,216,Rest of Hawaii,"226 Lewers St, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.831176,21.279154,"Asian, European, Seafood",70,Dollar($),No,No,No,No,4,4.2,Green,Very Good,531,35.0,26.361902655234907,3,0,0,Budget,1
435,17143705,Wailana Coffee House,216,Rest of Hawaii,"1860 Ala Moana Blvd, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.836031,21.285396,"American, Breakfast, Hawaiian",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,694,12.5,27.484429751372126,3,0,0,Budget,1
436,17615915,The Lady & Sons,216,Savannah,"102 W Congress St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0954,32.0804,Southern,40,Dollar($),No,No,No,No,3,3.3,Orange,Average,1201,20.0,23.402748979814003,1,0,0,Budget,0
437,17616487,Green Truck Pub,216,Savannah,"2430 Habersham Street, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.096647,32.052858,Burger,40,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,906,20.0,32.00766951554114,1,0,0,Budget,1
438,17615924,Leopold's Ice Cream,216,Savannah,"212 E Broughton Street, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0894,32.0785,"Desserts, Sandwich, Ice Cream",10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,880,5.0,31.192865079306426,3,0,0,Budget,1
439,17615979,Mrs. Wilkes' Dining Room,216,Savannah,"107 W Jones St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0955,32.0727,"American, Southern",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1014,20.0,31.151897511641494,2,0,0,Budget,1
440,17616266,Zunzi's,216,Savannah,"108 E York Street, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0911,32.0775,"International, Mediterranean, Sandwich",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,796,12.5,30.063846054555967,3,0,0,Budget,1
441,17615976,Moon River Brewing Company,216,Savannah,"21 W Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0916,32.0809,"American, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,747,12.5,24.48439101850557,3,0,0,Budget,0
442,17616025,Pirates' House Restaurant,216,Savannah,"20 E Broad St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0844,32.0782,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,566,20.0,24.093365354165456,3,0,0,Budget,0
443,17615597,B. Matthew's Eatery,216,Savannah,"325 E Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0875,32.0798,"American, Breakfast",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,683,12.5,26.764627462252452,2,0,0,Budget,1
444,17615740,Crystal Beer Parlor,216,Savannah,"301 W Jones St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0979,32.0735,"American, Bar Food",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,690,12.5,28.767815224577753,2,0,0,Budget,1
445,17616203,Goose Feathers Cafe and Bakery,216,Savannah,"39 Barnard St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0941,32.0801,"Breakfast, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,680,5.0,27.398961685827953,2,0,0,Budget,1
446,17616590,Henry's,216,Savannah,"28 Drayton St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0905213,32.0794767,"American, Breakfast",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,287,5.0,23.21813796855738,2,0,0,Budget,1
447,17615855,Huey's On The River,216,Savannah,"115 E River St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0897,32.0812,"Breakfast, Cajun",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,802,20.0,27.42225432718172,2,0,0,Budget,1
448,17616348,J. Christopher's,216,Savannah,"122 E. Liberty, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.091482,32.074495,"Breakfast, Diner, Sandwich",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,710,12.5,28.236691448153934,3,0,0,Budget,1
449,17616368,Lulu's Chocolate Bar,216,Savannah,"42 MLK Jr. Blvd, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.097051,32.080742,"Coffee and Tea, Desserts",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,456,5.0,26.33613858084508,2,0,0,Budget,1
450,17616400,Rocks on the River,216,Savannah,"102 West Bay St., Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.092484,32.081394,"Pizza, Seafood, Steak",70,Dollar($),No,No,No,No,4,4.0,Green,Very Good,687,35.0,26.135155351733374,3,0,0,Budget,1
451,17616076,SOHO South Cafe,216,Savannah,"12 W Liberty St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0939,32.0747,"Cafe, Sandwich, Southern",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,719,12.5,28.290780211643433,3,0,0,Budget,1
452,17616205,The Olde Pink House,216,Savannah,"23 Abercorn St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0897,32.0798,"American, Seafood, Southern",70,Dollar($),No,No,No,No,4,4.4,Green,Very Good,1803,35.0,32.99015148273931,3,0,0,Budget,1
453,17616222,Vic's On The River,216,Savannah,"26 E Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0908,32.0809,American,70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,558,35.0,25.937212839935903,1,0,0,Budget,1
454,17616295,The Crab Shack,216,Savannah,"40 Estill Hammock Rd, Tybee Island, GA 31328",Tybee Island,"Tybee Island, Savannah",-80.865909,32.011689,Seafood,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,883,20.0,25.78093683802304,1,0,0,Budget,0
455,17616465,Tybee Island Social Club,216,Savannah,"1311 Butler Ave, Tybee Island, GA 31328",Tybee Island,"Tybee Island, Savannah",-80.848297,31.99581,Unknown,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,309,5.0,22.37263196016885,1,0,0,Budget,0
456,18483372,Sky On 57,184,Singapore,"10 Bayfront Avenue, 57 Marina Bay Sands 018956","Bayfront Avenue, Downtown Core","Bayfront Avenue, Downtown Core, Singapore",103.8600048,1.2826608,"Chinese, Continental, Singaporean",300,Dollar($),No,No,No,No,4,3.4,Orange,Average,34,150.0,12.088183409064005,3,0,0,Budget,0
457,18484349,Cut By Wolfgang Puck,184,Singapore,"2 Bayfront Avenue, B1-71 Marina Bay Sands 018972","Bayfront Subzone, Downtown Core","Bayfront Subzone, Downtown Core, Singapore",103.8594222,1.285476931,"American, Steak",270,Dollar($),No,No,No,No,4,4.0,Green,Very Good,33,135.0,14.105442098464646,2,0,0,Budget,0
458,18496057,Restaurant Andre,184,Singapore,41 Bukit Pasoh Road 089855,"Cantonment Road, Outram","Cantonment Road, Outram, Singapore",103.8403602,1.279419756,"French, Mediterranean, European",500,Dollar($),No,No,No,No,4,3.8,Yellow,Good,33,250.0,13.400169993541413,3,0,0,Mid,0
459,18483389,Potato Head Folk,184,Singapore,36 Keong Saik Road 089143,"Chinatown, Outram","Chinatown, Outram, Singapore",103.8416688,1.280502991,American,80,Dollar($),No,No,No,No,4,3.1,Orange,Average,34,40.0,11.021578990617183,1,0,0,Budget,0
460,18483222,Jaan,184,Singapore,"2 Stamford Road, Level 70 Equinox Complex 178882","City Hall, Downtown Core","City Hall, Downtown Core, Singapore",103.8536048,1.293220698,French,430,Dollar($),No,No,No,No,4,3.8,Yellow,Good,35,215.0,13.617371966133216,1,0,0,Mid,0
461,18483085,Rhubarb Le Restaurant,184,Singapore,"3 Duxton Hill, Duxton 089589","Duxton Hill, Outram","Duxton Hill, Outram, Singapore",103.8430222,1.27944363,French,315,Dollar($),No,No,No,No,4,3.9,Yellow,Good,33,157.5,13.75280604600303,1,0,0,Mid,0
462,18484423,Al'frank Cookies,184,Singapore,12 Haji Lane 189205,"Haji Lane, Rochor","Haji Lane, Rochor, Singapore",103.859422,1.300404333,Bakery,20,Dollar($),No,No,No,No,2,4.2,Green,Very Good,29,10.0,14.285029002981053,1,0,0,Budget,0
463,18483714,Fratini La Trattoria,184,Singapore,"10 Greenwood Avenue, Hillcrest Park 289201","Hillcrest, Bukit Timah","Hillcrest, Bukit Timah, Singapore",103.8070809,1.331128397,Italian,100,Dollar($),No,No,No,No,4,4.1,Green,Very Good,35,50.0,14.69242764767005,1,0,0,Budget,0
464,18485469,Boufe Boutique Cafe,184,Singapore,"308 Tanglin Road,Phoenix Park #01-01  247974","Kay Siang Road, Tanglin","Kay Siang Road, Tanglin, Singapore",103.8146178,1.29782554,"Italian, French, Bakery, Cafe",50,Dollar($),No,No,No,No,3,3.2,Orange,Average,29,25.0,10.883831621318897,4,0,0,Budget,0
465,18479690,The Refinery Singapore,184,Singapore,"115 King George Avenue, #01-02 Ann Chuan Industrial Building 208561","Lavender, Kallang","Lavender, Kallang, Singapore",103.8621195,1.310668316,"American, Japanese, Singaporean",80,Dollar($),No,No,No,No,4,3.2,Orange,Average,30,40.0,10.98875905435247,3,0,0,Budget,0
466,18483224,Chye Seng Huat Hardware,184,Singapore,150 Tyrwhitt Road 207563,"Lavender, Kallang","Lavender, Kallang, Singapore",103.8604162,1.311550709,Cafe,40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,33,20.0,13.047533941079799,1,0,0,Budget,0
467,18493989,Makansutra Gluttons Bay,184,Singapore,"803 Raffles Avenue, #01-15 Esplanade Mall 039802","Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.8558665,1.289761964,"Singaporean, Chinese, Seafood, Malay, Indian",30,Dollar($),No,No,No,No,3,3.0,Orange,Average,25,15.0,9.774289614064447,5,0,0,Budget,0
468,18484464,Colony,184,Singapore,"7 Raffles Avenue, Ritz-carlton Millenia Singapore 039799","Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.859955,1.2905805,"Asian, Continental, Seafood",220,Dollar($),No,No,No,No,4,3.8,Yellow,Good,30,110.0,13.049151377043556,3,0,0,Budget,0
469,18483051,Summer Pavilion,184,Singapore,"The Ritz-Carlton, 7 Raffles Avenue,  Millenia Singapore,  039799","Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.8601766,1.290800881,"Chinese, Seafood, Cantonese, Dim Sum",300,Dollar($),No,No,No,No,4,3.9,Yellow,Good,34,150.0,13.865857439808712,4,0,0,Budget,0
470,18482983,The Lokal,184,Singapore,136 Neil Road 088865,"Neil Road, Outram","Neil Road, Outram, Singapore",103.840921,1.278373182,"Singaporean, Australian, German",60,Dollar($),No,No,No,No,4,3.1,Orange,Average,33,30.0,10.931717626310101,3,0,0,Budget,0
471,18479742,I Am,184,Singapore,"674 North Bridge Road, #01-01 Haji Lane 188804","North Bridge Road, Rochor","North Bridge Road, Rochor, Singapore",103.8584296,1.301707168,"Western, Fusion, Fast Food",60,Dollar($),No,No,No,No,4,3.2,Orange,Average,32,30.0,11.188824196692737,3,0,0,Budget,0
472,18482938,Super Loco,184,Singapore,"The Quayside60 Roberston Quay #01-13 238252","Robertson Quay, Singapore River","Robertson Quay, Singapore River, Singapore",103.839165,1.290083898,"American, Mexican",95,Dollar($),No,No,No,No,4,3.2,Orange,Average,30,47.5,10.98875905435247,2,0,0,Budget,0
473,18483082,Artistry,184,Singapore,17 Jalan Pinang 199149,"Sungai Pinang, Rochor","Sungai Pinang, Rochor, Singapore",103.8581813,1.303034648,"American, Bakery, European, Burger, Fusion",50,Dollar($),No,No,No,No,3,3.8,Yellow,Good,28,25.0,12.795724153948601,5,0,0,Budget,0
474,18483446,Bitters & Love,184,Singapore,118 Telok Ayer Street 068587,"Telok Ayer Street, Outram","Telok Ayer Street, Outram, Singapore",103.8482541,1.28197,Finger Food,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,35,20.0,13.975723859978828,1,0,0,Budget,0
475,18483252,Artichoke Cafe,184,Singapore,"161 Middle Road, Sculpture Square 188978","Victoria, Rochor","Victoria, Rochor, Singapore",103.8519943,1.299707726,"Cafe, Spanish, Turkish, Greek",75,Dollar($),No,No,No,No,4,3.2,Orange,Average,33,37.5,11.284353678771717,4,0,0,Budget,0
476,17621616,Archie's Waeside,216,Sioux City,"224 4th Ave NE, Le Mars, IA 51031",Le Mars,"Le Mars, Sioux City",-96.1608,42.7956,"Burger, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,100,20.0,17.075945912312662,3,0,0,Budget,0
477,17621696,Bob Roe's Pizza,216,Sioux City,"2320 Transit Ave, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.379,42.4765,"American, Pizza, Bar Food",10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,92,5.0,16.317358175351725,3,0,0,Budget,0
478,17621744,Da Kao Restaurant,216,Sioux City,"800 W 7th St, Sioux City, IA 51103",Sioux City,"Sioux City, Sioux City",-96.4173,42.5026,"Asian, Vegetarian, Vietnamese",10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,182,5.0,19.7960473807974,3,0,0,Budget,0
479,17621759,Famous Dave's,216,Sioux City,"201 Pierce St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.4051,42.492,BBQ,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,76,5.0,15.637699518673264,1,0,0,Budget,0
480,17621763,Fuji Bay Japanese Restaurant,216,Sioux City,"513 6th St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.4046,42.4965,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,129,20.0,18.009877466685655,2,0,0,Budget,0
481,17621780,HuHot Mongolian Grill,216,Sioux City,"4229 S Lakeport St, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.3479,42.4391,"Asian, Chinese",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,94,12.5,16.393956809761946,2,0,0,Budget,0
482,17621781,Hunan Palace,216,Sioux City,"3523 Singing Hills Blvd, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.362,42.4375,Chinese,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,129,12.5,18.496630911731213,1,0,0,Budget,0
483,17621788,Jerry's Pizza,216,Sioux City,"1417 Morningside Ave, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.3596,42.4764,Pizza,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,178,12.5,19.712066062194868,1,0,0,Budget,0
484,17621793,Jim's Burgers,216,Sioux City,"800 Pierce St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.4048,42.4985,Burger,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,97,5.0,16.96437967108112,1,0,0,Budget,0
485,17621796,Johnnie Mars,216,Sioux City,"2401 5th St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.378049,42.495534,"American, Desserts, Diner",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,161,5.0,19.841625707406294,3,0,0,Budget,0
486,17621831,Miles Inn,216,Sioux City,"2622 Leech Ave, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.3755,42.4876,American,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,122,5.0,17.805082114877944,1,0,0,Budget,0
487,17621832,Milwaukee Wiener House,216,Sioux City,"301 Douglas St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.4063904,42.4930681,"American, Fast Food",10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,195,5.0,20.05683570507596,2,0,0,Budget,0
488,17621833,Minerva's Food & Cocktails,216,Sioux City,"2945 Hamilton Blvd, Sioux City, IA 51104",Sioux City,"Sioux City, Sioux City",-96.418,42.5212,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,146,20.0,18.464600571081323,3,0,0,Budget,0
489,17621834,Monterrey Mexican Restaurant,216,Sioux City,"3138 Singing Hills Blvd, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.3691,42.4351,Mexican,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,117,5.0,17.651533110522962,1,0,0,Budget,0
490,17621869,Rebos,216,Sioux City,"1107 4th St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.3959487,42.4944454,"Caribbean, Mexican, Cajun",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,187,12.5,19.898479458753805,3,0,0,Budget,0
491,17621960,Tokyo Japanese Steakhouse & Sushi Bar,216,Sioux City,"4567 Southern Hills Drive, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.349464,42.440592,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,239,20.0,21.374491801033766,3,0,0,Budget,0
492,17621746,Diamond Thai Cuisine,216,Sioux City,"515 W 7th St, Sioux City, IA 51103",Sioux City,"Sioux City, Sioux City",-96.4136,42.5011,"Asian, Thai, Vegetarian",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,303,5.0,22.868110805624887,3,0,0,Budget,1
493,17621755,El Fredo Pizza,216,Sioux City,"523 W 19th St, Sioux City, IA 51103",Sioux City,"Sioux City, Sioux City",-96.4204,42.5106,Pizza,40,Dollar($),No,No,No,No,3,4.0,Green,Very Good,280,20.0,22.55341867733498,1,0,0,Budget,1
494,17621946,Trattoria Fresco,216,Sioux City,"416 Jackson St., Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.4019631,42.4949153,Italian,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,271,12.5,22.42320826518399,1,0,0,Budget,1
495,17621552,Kahill's Steak-Fish Chophouse,216,Sioux City,"385 E 4th St, South Sioux City, IA 68776",South Sioux City,"South Sioux City, Sioux City",-96.4092028,42.485608,"American, Seafood, Steak",70,Dollar($),No,No,No,No,4,3.5,Yellow,Good,58,35.0,14.27138105367002,3,0,0,Budget,0
496,17096140,Rumba Island Bar & Grill,216,Tampa Bay,"1800 Gulf To Bay Blvd, Clearwater, FL 33765",Clearwater,"Clearwater, Tampa Bay",-82.762624,27.96076,"BBQ, Caribbean, Seafood",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,1321,12.5,33.0597446938935,3,0,0,Budget,1
497,17099925,Red Mesa Cantina,216,Tampa Bay,"128 3rd St S, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.636924,27.770026,"Latin American, Mexican, Southwestern",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,1629,12.5,34.02314235148371,3,0,0,Budget,1
498,17092257,BellaBrava,216,Tampa Bay,"204 Beach Drive Northeast, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.6329663,27.7737426,"American, Italian, Seafood",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,921,12.5,27.988835416582035,3,0,0,Budget,1
499,17092799,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,"10 Beach Dr, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.6333294,27.7711464,"Spanish, Tapas",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,986,12.5,28.268147161677273,2,0,0,Budget,1
500,17095222,The Moon Under Water,216,Tampa Bay,"332 Beach Dr NE, St Petersburg, FL 33701",Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.632174,27.775462,"British, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,1020,12.5,28.407005054475125,3,0,0,Budget,1
501,17092293,Bern's Steak House,216,Tampa Bay,"1208 S Howard Ave, Tampa, FL 33606",Hyde Park,"Hyde Park, Tampa Bay",-82.482962,27.931516,"American, Desserts, Steak",70,Dollar($),No,No,No,No,4,4.7,Dark Green,Excellent,3157,35.0,37.87116271563326,3,0,0,Budget,1
502,17102241,Boca Kitchen Bar Market,216,Tampa Bay,"901 W. Platt St., Tampa, FL 33606",Hyde Park,"Hyde Park, Tampa Bay",-82.46887,27.941942,Breakfast,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,665,20.0,25.355029715107516,1,0,0,Budget,0
503,17102579,Edison: Food+Drink Lab,216,Tampa Bay,"912 W Kennedy Blvd, Tampa, FL 33606",Hyde Park,"Hyde Park, Tampa Bay",-82.469306,27.944244,International,70,Dollar($),No,No,No,No,4,3.9,Yellow,Good,373,35.0,23.104597609916674,1,0,0,Budget,0
